order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
5816,Ca-New-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,TEC-PH-10002170,279.96,4,0,78.3888
5817,Ca-New-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,OFF-BI-10001078,12.912,3,0.2,4.6806
5818,Ca-New-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,OFF-BI-10001031,17.088,4,0.2,5.7672
5819,Ca-New-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,OFF-LA-10001158,93.15,9,0,44.712
5820,Ca-New-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,OFF-LA-10001613,11.52,4,0,5.6448
5825,Ca-New-2014-115056,5/2/2014,5/2/2014,Same Day,AR-10510,OFF-AP-10003971,26.136,3,0.2,1.9602
5854,US-2014-138835,9/10/2014,9/14/2014,Standard Class,DA-13450,OFF-BI-10003314,9.64,2,0,4.7236
5865,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,OFF-AP-10002765,79.47,3,0,22.2516
5866,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,OFF-AR-10004165,4.56,2,0,2.0064
5867,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,FUR-CH-10002335,1133.35,5,0,294.671
5877,Ca-New-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,OFF-BI-10001071,447.86,7,0,219.4514
5878,Ca-New-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,OFF-PA-10003022,17.94,3,0,8.7906
5879,Ca-New-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,OFF-AP-10001293,245.88,6,0,68.8464
5886,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,OFF-BI-10000136,14.352,3,0.2,5.0232
5887,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,TEC-AC-10003610,179.97,3,0,86.3856
5896,Ca-New-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,OFF-LA-10003498,44.4,3,0,22.2
5897,Ca-New-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,OFF-PA-10004947,21.4,5,0,9.63
5913,Ca-New-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585,OFF-SU-10004661,25.5,3,0,6.63
5927,US-2014-118997,4/8/2014,4/12/2014,Standard Class,RA-19885,FUR-TA-10001086,1215.92,8,0,316.1392
5928,Ca-New-2014-114314,10/11/2014,10/15/2014,Standard Class,DB-13555,OFF-LA-10000240,7.31,1,0,3.4357
5929,Ca-New-2014-114314,10/11/2014,10/15/2014,Standard Class,DB-13555,FUR-FU-10002107,8.92,4,0,3.9248
5944,Ca-New-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,FUR-FU-10000771,6.28,1,0,2.6376
5945,Ca-New-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,TEC-AC-10002399,95.1,5,0,30.432
5946,Ca-New-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,OFF-PA-10004983,25.92,4,0,12.4416
5947,Ca-New-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,OFF-ST-10004258,48.84,4,0,13.1868
5954,US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890,OFF-AR-10001231,10.5,5,0,2.94
5955,Ca-New-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,FUR-FU-10000409,23.968,2,0.2,7.7896
5956,Ca-New-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,FUR-BO-10002545,521.96,4,0.5,-250.5408
5962,Ca-New-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,TEC-PH-10001425,575.928,9,0.2,57.5928
5963,Ca-New-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,OFF-AP-10001626,7.78,2,0,2.0228
5964,Ca-New-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,OFF-PA-10003625,123.92,4,0,55.764
5969,Ca-New-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,OFF-PA-10000418,104.85,1,0,50.328
5970,Ca-New-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,OFF-BI-10001982,8.704,2,0.2,3.1552
5971,Ca-New-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,OFF-PA-10002230,19.92,4,0,9.7608
5972,Ca-New-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,FUR-FU-10003577,43.02,3,0,15.4872
5979,Ca-New-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,FUR-TA-10001039,429.9,5,0,111.774
5980,Ca-New-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,OFF-BI-10000474,32.06,2,0,15.3888
5981,Ca-New-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,FUR-CH-10004698,161.96,2,0,45.3488
5982,Ca-New-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,OFF-ST-10003327,19.86,2,0,5.7594
5999,US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,FUR-CH-10001708,338.352,3,0.2,4.2294
6000,US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,OFF-PA-10000019,25.92,4,0,12.4416
6001,US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,OFF-PA-10002222,91.36,4,0,42.0256
6002,Ca-New-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,FUR-FU-10002553,87.96,3,0.2,7.6965
6003,Ca-New-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,OFF-BI-10002103,5.214,2,0.7,-4.1712
6016,Ca-New-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,FUR-FU-10000747,91.96,2,0,15.6332
6017,Ca-New-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0,12.9129
6018,Ca-New-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,OFF-PA-10003309,19.44,3,0,9.3312
6019,Ca-New-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,OFF-PA-10001977,55.48,1,0,26.6304
6020,Ca-New-2014-152422,10/5/2014,10/10/2014,Second Class,BD-11635,OFF-AP-10002892,91.92,5,0.2,11.49
6023,Ca-New-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,OFF-EN-10002600,7.08,3,0.2,2.478
6058,Ca-New-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,OFF-EN-10001990,11.36,2,0,5.3392
6059,Ca-New-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,OFF-PA-10000587,36.4,5,0,17.472
6107,Ca-New-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,OFF-AP-10001563,19.432,2,0.8,-49.5516
6108,Ca-New-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,TEC-AC-10004510,65.44,5,0.2,-8.18
6129,US-2014-158400,10/25/2014,10/28/2014,First Class,AH-10030,OFF-BI-10002353,49.408,4,0.2,18.528
6132,Ca-New-2014-163447,12/27/2014,12/31/2014,Standard Class,TB-21190,FUR-CH-10004477,767.214,14,0.1,161.9674
6139,Ca-New-2014-131247,3/30/2014,4/4/2014,Standard Class,GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098
6146,Ca-New-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660,OFF-AR-10003394,11.76,4,0,3.1752
6152,Ca-New-2014-111871,3/18/2014,3/21/2014,Second Class,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
6161,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,TEC-PH-10004667,323.976,3,0.2,28.3479
6162,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,OFF-LA-10000443,11.808,4,0.2,3.9852
6163,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,OFF-ST-10000918,26.16,3,0.2,1.962
6164,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,OFF-BI-10001196,33.57,5,0.7,-25.737
6165,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,FUR-FU-10003981,4.992,3,0.2,1.3728
6166,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,FUR-FU-10002508,20.016,3,0.2,5.5044
6167,Ca-New-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,TEC-AC-10002647,170.24,2,0.2,53.2
6170,Ca-New-2014-101266,8/27/2014,8/30/2014,Second Class,MM-17920,OFF-PA-10002986,13.36,2,0,6.4128
6173,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,OFF-BI-10001758,26.7,5,0,12.549
6174,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,TEC-AC-10003237,21.2,2,0,9.116
6175,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,OFF-ST-10002011,838.38,2,0,226.3626
6215,Ca-New-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,OFF-EN-10001219,7.64,1,0,3.7436
6228,Ca-New-2014-148782,11/2/2014,11/7/2014,Standard Class,PO-18850,TEC-PH-10002923,88.776,3,0.2,7.7679
6243,Ca-New-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,OFF-BI-10000977,18.24,2,0.7,-14.592
6252,Ca-New-2014-101147,12/2/2014,12/4/2014,First Class,MC-17575,OFF-AP-10004249,2.394,1,0.8,-6.3441
6253,Ca-New-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,OFF-PA-10003441,58.32,9,0,27.9936
6254,Ca-New-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,TEC-PH-10004922,200.97,3,0,50.2425
6266,Ca-New-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,OFF-PA-10000141,3.488,2,0.2,1.1772
6267,Ca-New-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,OFF-PA-10001019,143.856,9,0.2,48.5514
6288,Ca-New-2014-100090,7/8/2014,7/12/2014,Standard Class,EB-13705,FUR-TA-10003715,502.488,3,0.2,-87.9354
6289,Ca-New-2014-100090,7/8/2014,7/12/2014,Standard Class,EB-13705,OFF-BI-10001597,196.704,6,0.2,68.8464
6295,Ca-New-2014-141152,9/16/2014,9/19/2014,First Class,RF-19345,OFF-BI-10002931,33.552,1,0.2,12.582
6299,Ca-New-2014-169852,10/21/2014,10/26/2014,Standard Class,SF-20965,OFF-BI-10001460,36.36,3,0.2,12.2715
6301,US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,OFF-BI-10002794,24.588,3,0.8,-38.1114
6302,US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,OFF-EN-10000461,13.984,2,0.2,4.7196
6312,Ca-New-2014-112837,9/11/2014,9/16/2014,Standard Class,LW-17125,FUR-FU-10004006,127.95,3,0,21.7515
6315,Ca-New-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,OFF-AR-10000380,151.92,4,0,45.576
6316,Ca-New-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,OFF-LA-10003930,196.62,2,0,96.3438
6317,Ca-New-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,OFF-PA-10001815,144.12,3,0,69.1776
6318,Ca-New-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,OFF-PA-10004082,15.96,2,0,7.98
6322,Ca-New-2014-123316,10/13/2014,10/17/2014,Standard Class,SP-20545,OFF-BI-10002764,7.752,3,0.2,2.8101
6323,Ca-New-2014-141299,6/3/2014,6/7/2014,Second Class,RB-19795,OFF-EN-10004459,15.28,2,0,7.4872
6324,Ca-New-2014-104402,6/17/2014,6/23/2014,Standard Class,DB-13660,TEC-MA-10000423,65.97,3,0,31.0059
6327,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-ST-10000760,13.98,1,0,4.0542
6328,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,FUR-FU-10002918,272.94,3,0,30.0234
6329,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-BI-10000605,19.05,5,0,8.9535
6330,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-AP-10002311,247.716,4,0.1,93.5816
6331,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-ST-10003123,66.58,2,0,15.9792
6332,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-AR-10004456,43.92,3,0,12.7368
6333,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,FUR-FU-10002268,14.73,3,0,4.8609
6334,Ca-New-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,OFF-BI-10004364,29.7,5,0,13.365
6335,Ca-New-2014-133305,7/11/2014,7/15/2014,Standard Class,MH-17455,OFF-PA-10001970,49.12,4,0,23.0864
6336,Ca-New-2014-133305,7/11/2014,7/15/2014,Standard Class,MH-17455,OFF-BI-10002954,18.28,5,0.2,6.398
6356,Ca-New-2014-110611,10/6/2014,10/13/2014,Standard Class,JD-16015,OFF-ST-10000642,83.92,5,0.2,-13.637
6362,US-2014-107993,11/25/2014,11/30/2014,Standard Class,SE-20110,OFF-AR-10003179,51.016,7,0.2,8.2901
6375,Ca-New-2014-107811,4/29/2014,5/3/2014,Standard Class,LA-16780,FUR-CH-10001394,561.584,2,0.2,70.198
6376,Ca-New-2014-107811,4/29/2014,5/3/2014,Standard Class,LA-16780,OFF-ST-10000798,99.92,5,0.2,-1.249
6381,US-2014-163797,4/8/2014,4/13/2014,Standard Class,PC-19000,OFF-FA-10001883,49.792,8,0.2,-11.8256
6388,Ca-New-2014-134103,1/30/2014,2/4/2014,Standard Class,MV-18190,OFF-PA-10001204,10.56,2,0,4.752
6389,Ca-New-2014-134103,1/30/2014,2/4/2014,Standard Class,MV-18190,OFF-ST-10000991,229.94,2,0,6.8982
6423,Ca-New-2014-159121,7/26/2014,8/1/2014,Standard Class,JO-15145,TEC-AC-10002006,111.93,7,0,34.6983
6430,Ca-New-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,OFF-ST-10001558,25.984,2,0.2,-1.624
6431,Ca-New-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,FUR-TA-10001768,945.036,6,0.4,-299.2614
6432,Ca-New-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,OFF-BI-10002982,14.301,7,0.7,-10.4874
6433,Ca-New-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,FUR-FU-10001468,410.352,3,0.2,-51.294
6440,Ca-New-2014-166891,10/4/2014,10/6/2014,First Class,CC-12220,FUR-CH-10003298,589.41,5,0.1,-6.549
6457,Ca-New-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,TEC-PH-10002468,135.99,1,0,36.7173
6458,Ca-New-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,OFF-AR-10004165,15.96,7,0,7.0224
6473,Ca-New-2014-151897,6/6/2014,6/10/2014,Standard Class,VT-21700,OFF-LA-10001074,100.24,10,0.2,33.831
6475,Ca-New-2014-149524,1/14/2014,1/15/2014,First Class,BS-11590,FUR-BO-10003433,61.96,4,0.5,-53.2856
6491,Ca-New-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,FUR-FU-10000222,103.936,4,0.2,16.8896
6502,Ca-New-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,TEC-PH-10001299,539.964,6,0.4,-107.9928
6503,Ca-New-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,TEC-PH-10001552,50.232,7,0.4,-10.0464
6504,Ca-New-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,OFF-BI-10001098,19.242,3,0.7,-13.4694
6529,Ca-New-2014-146864,12/22/2014,12/26/2014,Standard Class,BT-11530,OFF-ST-10004946,216.4,4,0,56.264
6530,Ca-New-2014-103744,2/23/2014,2/27/2014,Standard Class,MG-17875,OFF-LA-10004425,6.936,3,0.2,2.3409
6531,Ca-New-2014-103744,2/23/2014,2/27/2014,Standard Class,MG-17875,OFF-BI-10000320,4.428,3,0.8,-6.8634
6535,Ca-New-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710,OFF-BI-10001359,2152.776,3,0.2,726.5619
6536,Ca-New-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710,FUR-BO-10002213,4007.84,10,0.2,-50.098
6537,Ca-New-2014-169684,10/20/2014,10/23/2014,First Class,FH-14365,FUR-TA-10003008,328.59,3,0.4,-147.8655
6538,Ca-New-2014-169684,10/20/2014,10/23/2014,First Class,FH-14365,OFF-ST-10000934,98.352,3,0.2,-24.588
6548,Ca-New-2014-113880,3/1/2014,3/5/2014,Standard Class,VF-21715,FUR-CH-10000863,634.116,6,0.3,-172.1172
6549,Ca-New-2014-113880,3/1/2014,3/5/2014,Standard Class,VF-21715,OFF-PA-10003036,17.472,3,0.2,5.6784
6554,Ca-New-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,TEC-AC-10001606,319.968,4,0.2,71.9928
6555,Ca-New-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,OFF-ST-10003805,505.32,3,0.2,31.5825
6556,Ca-New-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,OFF-PA-10002109,3.808,1,0.2,1.2376
6557,Ca-New-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,OFF-BI-10000632,8.682,1,0.8,-14.7594
6558,Ca-New-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,OFF-LA-10003510,24.424,1,0.2,7.9378
6563,Ca-New-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995,OFF-BI-10001078,16.14,3,0,7.9086
6564,Ca-New-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995,FUR-TA-10003469,194.25,2,0.3,-38.85
6565,Ca-New-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995,OFF-AR-10002578,8.64,3,0,2.5056
6566,Ca-New-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995,FUR-CH-10004675,872.32,4,0,244.2496
6569,Ca-New-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720,OFF-AR-10001868,2.688,2,0.2,1.008
6570,Ca-New-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720,FUR-CH-10002602,317.058,3,0.3,-18.1176
6571,Ca-New-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720,OFF-EN-10000056,149.352,3,0.2,50.4063
6572,Ca-New-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720,TEC-AC-10000474,227.976,3,0.2,28.497
6579,Ca-New-2014-103660,8/25/2014,8/30/2014,Standard Class,MW-18220,TEC-PH-10000895,1007.944,7,0.2,75.5958
6591,Ca-New-2014-164749,3/23/2014,3/26/2014,First Class,BG-11740,OFF-LA-10004484,9.912,3,0.2,3.2214
6598,Ca-New-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,OFF-BI-10002557,1.365,1,0.7,-0.91
6599,Ca-New-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,OFF-PA-10002319,62.016,2,0.2,22.4808
6600,Ca-New-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,FUR-FU-10003849,60.72,3,0,23.6808
6601,Ca-New-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,OFF-PA-10002923,146.82,3,0,73.41
6602,Ca-New-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,FUR-CH-10004754,239.84,8,0,64.7568
6603,Ca-New-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,OFF-LA-10000634,15.66,6,0,7.2036
6623,Ca-New-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,FUR-FU-10001487,41.88,6,0,12.1452
6624,Ca-New-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,OFF-LA-10001934,58.48,8,0,27.4856
6627,Ca-New-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400,TEC-MA-10001127,6999.96,4,0,2239.9872
6628,Ca-New-2014-138513,5/23/2014,5/27/2014,Standard Class,EH-13990,OFF-PA-10003177,12.96,2,0,6.2208
6640,Ca-New-2014-108609,10/31/2014,11/2/2014,Second Class,AJ-10780,FUR-TA-10003954,1421.664,8,0.4,-734.5264
6672,Ca-New-2014-154837,8/23/2014,8/27/2014,Second Class,RB-19645,OFF-BI-10001575,49.568,2,0.2,17.3488
6679,Ca-New-2014-150329,10/10/2014,10/14/2014,Standard Class,SD-20485,FUR-FU-10003724,46.872,7,0.2,3.5154
6684,Ca-New-2014-109134,11/5/2014,11/10/2014,Standard Class,DE-13255,FUR-FU-10000320,20.04,6,0,8.8176
6708,Ca-New-2014-167724,4/13/2014,4/18/2014,Standard Class,BF-11170,OFF-LA-10002368,7.83,3,0,3.6018
6733,Ca-New-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420,OFF-PA-10001977,177.536,4,0.2,62.1376
6734,Ca-New-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420,OFF-AP-10000692,32.432,2,0.2,3.2432
6740,Ca-New-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,OFF-ST-10001837,102.624,3,0.2,7.6968
6741,Ca-New-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,FUR-CH-10003981,359.772,2,0.3,-5.1396
6742,Ca-New-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,OFF-AR-10000716,13.392,3,0.2,3.1806
6769,Ca-New-2014-109302,8/12/2014,8/16/2014,Standard Class,CS-12175,OFF-BI-10002854,196.21,7,0,98.105
6793,Ca-New-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355,OFF-BI-10001989,62.94,3,0,30.2112
6805,Ca-New-2014-152233,10/5/2014,10/6/2014,First Class,KH-16510,TEC-AC-10002800,99.98,2,0,34.993
6806,Ca-New-2014-125682,11/22/2014,11/25/2014,First Class,RB-19645,OFF-PA-10001752,9.96,2,0,4.8804
6816,Ca-New-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,FUR-FU-10003981,6.24,3,0,2.6208
6817,Ca-New-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,OFF-FA-10000624,17.9,5,0,8.95
6818,Ca-New-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,OFF-BI-10004995,3266.376,3,0.2,1061.5722
6846,Ca-New-2014-147543,7/6/2014,7/12/2014,Standard Class,BC-11125,FUR-CH-10000155,478.48,2,0.2,47.848
6850,Ca-New-2014-101462,4/20/2014,4/25/2014,Standard Class,BP-11230,FUR-FU-10000409,59.92,4,0,27.5632
6874,Ca-New-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520,OFF-BI-10003676,10.78,5,0.8,-17.248
6875,Ca-New-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520,TEC-AC-10001314,119.976,3,0.2,-17.9964
6910,Ca-New-2014-126277,9/13/2014,9/18/2014,Second Class,LH-16900,OFF-BI-10004022,2.502,3,0.7,-2.0016
6915,Ca-New-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,OFF-ST-10000585,132.16,1,0.2,9.912
6916,Ca-New-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,OFF-BI-10002824,17.904,6,0.8,-31.332
6917,Ca-New-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,OFF-PA-10001289,124.032,4,0.2,44.9616
6918,Ca-New-2014-124247,12/16/2014,12/21/2014,Standard Class,SH-20635,FUR-CH-10001854,1403.92,5,0.2,70.196
6932,Ca-New-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,TEC-PH-10002070,13.494,1,0.4,-2.249
6933,Ca-New-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,TEC-PH-10002583,23.988,2,0.4,-13.993
6934,Ca-New-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,FUR-FU-10001057,31.984,2,0.2,1.1994
6935,Ca-New-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,OFF-AR-10001044,41.584,2,0.2,4.6782
6938,Ca-New-2014-126963,6/15/2014,6/15/2014,Same Day,PS-18760,OFF-PA-10001952,36.544,2,0.2,11.8768
6945,Ca-New-2014-148369,9/23/2014,9/27/2014,Standard Class,TH-21115,OFF-BI-10004876,11.12,4,0,5.4488
6981,Ca-New-2014-146990,11/7/2014,11/8/2014,First Class,BP-11095,OFF-FA-10000611,5.92,4,0,2.8416
6982,Ca-New-2014-146990,11/7/2014,11/8/2014,First Class,BP-11095,OFF-PA-10000246,30.18,3,0,13.8828
7003,Ca-New-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195,FUR-FU-10000723,289.24,7,0,26.0316
7004,Ca-New-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195,OFF-BI-10000632,69.456,2,0.2,22.5732
7005,Ca-New-2014-126333,12/23/2014,12/28/2014,Standard Class,ME-18010,OFF-PA-10000223,5.184,1,0.2,1.8144
7007,Ca-New-2014-119466,12/15/2014,12/21/2014,Standard Class,SP-20860,FUR-FU-10001546,8.544,2,0.6,-7.476
7011,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,OFF-BI-10000829,17.96,5,0.2,5.837
7012,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,OFF-SU-10003002,5.04,2,0,0.1512
7013,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,OFF-AP-10002118,208.16,1,0,56.2032
7015,Ca-New-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,OFF-AP-10002578,146.76,3,0,38.1576
7016,Ca-New-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,TEC-AC-10000710,32.96,2,0,14.1728
7017,Ca-New-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,TEC-PH-10000984,587.97,3,0,164.6316
7018,Ca-New-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,OFF-PA-10000213,14.94,3,0,7.0218
7020,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,OFF-PA-10001837,15.552,3,0.2,5.4432
7021,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,OFF-SU-10004661,6.8,1,0.2,0.51
7022,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,FUR-FU-10003274,4.224,3,0.2,1.2672
7023,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,TEC-PH-10000149,143.64,9,0.2,10.773
7024,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,OFF-PA-10000019,31.104,6,0.2,10.8864
7025,Ca-New-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,OFF-PA-10001125,223.056,9,0.2,69.705
7037,Ca-New-2014-124618,5/2/2014,5/4/2014,Second Class,CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997
7047,Ca-New-2014-150581,4/8/2014,4/12/2014,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898
7048,Ca-New-2014-150581,4/8/2014,4/12/2014,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0,139.986
7050,Ca-New-2014-141355,9/25/2014,9/30/2014,Standard Class,BF-11005,OFF-AR-10003179,14.576,2,0.2,2.3686
7066,Ca-New-2014-106726,12/6/2014,12/8/2014,First Class,RS-19765,OFF-ST-10001496,1261.33,7,0,327.9458
7070,Ca-New-2014-141901,8/9/2014,8/14/2014,Standard Class,GM-14500,OFF-PA-10001667,5.98,1,0,2.691
